height,weight,gender,bmi,rh,stress_level,skin_temp,TC,TS,Clo,env_temp
1.62,56.0,1.0,21.33821064,32.272,12.0,31.615,5.0,6.0,0.61,78.07600000000002
1.83,74.0,-1.0,22.09680791,47.32,25.0,33.224000000000004,5.0,6.0,0.5,79.32600000000002
1.77,58.0,-1.0,18.51319863,53.231,80.0,33.379,5.0,3.0,0.36,80.051
1.62,56.0,1.0,21.33821064,27.029,16.0,30.828000000000007,4.0,6.0,0.61,76.681
1.77,58.0,-1.0,18.51319863,54.588,32.111012956419316,32.00344904279279,4.0,4.0,0.36,79.173
1.62,56.0,1.0,21.33821064,40.701,31.0,32.811,5.0,6.0,0.61,78.42699999999998
1.77,58.0,-1.0,18.51319863,55.402,75.0,31.536,3.0,4.0,0.36,76.768
1.69,75.0,-1.0,26.25958475,52.17,32.111012956419316,32.526,3.0,5.0,0.31,77.749
1.71,64.0,-1.0,21.88707637,53.12,19.0,32.00344904279279,5.0,5.0,0.36,78.274
1.62,56.0,1.0,21.33821064,54.51600000000001,55.0,32.00344904279279,4.0,5.0,0.57,77.072
1.6,63.0,1.0,24.609375,55.24,32.111012956419316,31.196,3.0,3.0,0.36,80.735
1.77,68.0,-1.0,21.70512943,59.94600000000001,32.111012956419316,32.00344904279279,3.0,4.0,0.54,76.24600000000002
1.71,64.0,-1.0,21.88707637,44.08,31.0,30.616,4.0,5.0,0.61,76.703
1.69,75.0,-1.0,26.25958475,37.5,19.0,33.147,4.0,5.0,0.67,77.05
1.64,54.0,1.0,20.07733492,38.68,32.111012956419316,33.25,4.0,4.0,0.74,76.181
1.63,50.0,1.0,18.81892431,53.66,33.0,30.008000000000006,3.0,4.0,0.5,77.749
1.78,73.0,-1.0,23.0400202,59.48,60.0,31.824,3.0,3.0,0.36,76.528
1.77,58.0,-1.0,18.51319863,54.572,61.0,32.007,4.0,4.0,0.36,78.165
1.69,75.0,-1.0,26.25958475,45.4,3.0,32.292,4.0,5.0,0.36,77.225
1.69,75.0,-1.0,26.25958475,55.18,85.0,32.474000000000004,3.0,6.0,0.31,80.029
1.77,68.0,-1.0,21.70512943,57.701,32.111012956419316,31.562,4.0,4.0,0.54,76.071
1.67,56.0,1.0,20.07960128,53.66,40.0,32.00344904279279,3.0,3.0,0.36,75.832
1.6,63.0,1.0,24.609375,55.81,55.0,32.00344904279279,4.0,4.0,0.96,71.85600000000002
1.6,63.0,1.0,24.609375,55.74,14.0,31.824,4.0,4.0,0.36,81.975
1.66,57.0,1.0,20.68515024,50.43,17.0,31.641,4.0,4.0,0.31,77.923
1.67,56.0,1.0,20.07960128,57.42,18.0,32.00344904279279,4.0,4.0,0.36,74.619
1.77,90.0,-1.0,28.72737719,58.599,3.0,33.096,3.0,4.0,0.36,74.85600000000002
1.77,58.0,-1.0,18.51319863,52.572,32.111012956419316,33.379,4.0,4.0,0.36,77.203
1.69,75.0,-1.0,26.25958475,56.45,73.0,31.327,4.0,4.0,0.31,79.678
1.64,54.0,1.0,20.07733492,42.83,4.0,32.837,4.0,4.0,0.74,77.574
1.77,58.0,-1.0,18.51319863,53.642,32.111012956419316,30.775,4.0,4.0,0.36,78.822
1.64,54.0,1.0,20.07733492,61.173,63.0,32.37,5.0,4.0,0.74,78.514
1.63,50.0,1.0,18.81892431,58.54,3.0,30.748,3.0,6.0,0.31,78.274
1.77,58.0,-1.0,18.51319863,53.124,80.0,34.277,5.0,3.0,0.36,81.154
1.62,56.0,1.0,21.33821064,30.19400000000001,4.0,30.642,4.0,4.0,0.61,74.727
1.77,68.0,-1.0,21.70512943,50.0,24.0,32.837,3.0,4.0,0.54,73.429
1.83,74.0,-1.0,22.09680791,55.16,49.0,33.199,5.0,7.0,0.5,78.274
1.77,58.0,-1.0,18.51319863,52.13,32.111012956419316,32.656,3.0,3.0,0.36,79.392
1.62,56.0,1.0,21.33821064,36.898,56.0,31.981,5.0,5.0,0.61,78.339
1.78,73.0,-1.0,23.0400202,65.47,16.0,31.641,3.0,3.0,0.36,74.271
1.6,63.0,1.0,24.609375,38.72,2.0,32.00344904279279,4.0,4.0,0.96,79.32600000000002
1.62,56.0,1.0,21.33821064,63.128,7.0,30.14,5.0,6.0,0.57,73.818
1.77,58.0,-1.0,18.51319863,48.539,30.0,33.173,4.0,4.0,0.36,78.296
1.6,63.0,1.0,24.609375,55.57,21.5,31.274,4.0,4.0,0.36,79.15100000000002
1.69,75.0,-1.0,26.25958475,51.93,32.111012956419316,32.811,3.0,5.0,0.31,78.274
1.77,58.0,-1.0,18.51319863,50.557,13.0,30.325,4.0,4.0,0.36,74.943
1.6,63.0,1.0,24.609375,46.02,32.111012956419316,32.00344904279279,4.0,4.0,0.96,76.354
1.64,54.0,1.0,20.07733492,40.21,32.111012956419316,33.405,4.0,4.0,0.74,75.832
1.66,57.0,1.0,20.68515024,40.99,5.0,30.616,4.0,4.0,0.61,74.098
1.6,52.5,1.0,20.5078125,63.745,38.0,32.00344904279279,4.0,4.0,0.5,75.16
1.77,90.0,-1.0,28.72737719,59.628,32.111012956419316,32.837,3.0,4.0,0.36,76.419
1.64,54.0,1.0,20.07733492,59.701,61.0,32.785,4.0,4.0,0.74,79.084
1.69,75.0,-1.0,26.25958475,44.9,7.0,32.396,4.0,5.0,0.36,77.225
1.77,58.0,-1.0,18.51319863,56.37600000000001,90.0,32.00344904279279,4.0,4.0,0.36,78.42699999999998
1.74,65.0,-1.0,21.46915048,52.69,19.0,33.456,6.0,6.0,0.54,79.678
1.6,52.5,1.0,20.5078125,60.733,15.0,30.008000000000006,4.0,4.0,0.53,75.551
1.74,65.0,-1.0,21.46915048,50.23,49.0,32.033,4.0,6.0,0.36,82.152
1.74,65.0,-1.0,21.46915048,50.74,70.0,32.63,4.0,4.0,0.57,80.911
1.69,75.0,-1.0,26.25958475,34.89,9.0,32.00344904279279,3.0,4.0,0.67,76.181
1.71,64.0,-1.0,21.88707637,56.05,6.0,32.00344904279279,4.0,5.0,0.5,78.449
1.83,74.0,-1.0,22.09680791,51.93,48.0,32.915,4.0,6.0,0.5,79.678
1.64,54.0,1.0,20.07733492,43.04,1.0,32.811,4.0,4.0,0.74,77.574
1.71,64.0,-1.0,21.88707637,54.88,8.0,32.00344904279279,4.0,4.0,0.36,78.098
1.77,58.0,-1.0,18.51319863,55.485,32.111012956419316,32.759,4.0,4.0,0.36,78.602
1.66,57.0,1.0,20.68515024,53.82,3.0,31.876,3.0,4.0,0.31,75.65899999999998
1.66,57.0,1.0,20.68515024,32.65,8.0,30.034,3.0,4.0,0.54,71.85600000000002
1.63,50.0,1.0,18.81892431,54.85,5.0,30.695,3.0,4.0,0.5,78.274
1.74,65.0,-1.0,21.46915048,50.08,36.0,32.37,4.0,5.0,0.36,81.797
1.77,90.0,-1.0,28.72737719,61.618,32.111012956419316,33.43,4.0,5.0,0.36,76.332
1.69,75.0,-1.0,26.25958475,51.79,32.111012956419316,32.941,3.0,5.0,0.31,77.225
1.71,64.0,-1.0,21.88707637,42.23,32.111012956419316,33.199,4.0,5.0,0.61,76.006
1.77,90.0,-1.0,28.72737719,61.43899999999999,70.0,32.215,4.0,5.0,0.36,77.117
1.6,63.0,1.0,24.609375,56.2,32.111012956419316,32.00344904279279,4.0,4.0,0.36,74.964
1.77,58.0,-1.0,18.51319863,53.452,33.0,32.604,4.0,4.0,0.36,77.945
1.62,56.0,1.0,21.33821064,59.07,32.111012956419316,31.039,5.0,6.0,0.61,74.554
1.69,75.0,-1.0,26.25958475,24.53,32.111012956419316,32.00344904279279,3.0,4.0,0.67,73.926
1.77,68.0,-1.0,21.70512943,57.409,32.111012956419316,32.00344904279279,5.0,4.0,0.54,77.77
1.62,56.0,1.0,21.33821064,25.108,32.111012956419316,32.00344904279279,4.0,6.0,0.57,78.208
1.71,64.0,-1.0,21.88707637,53.015,16.0,31.615,4.0,7.0,0.36,78.3615
1.78,73.0,-1.0,23.0400202,51.17,63.0,34.047,4.0,6.0,0.36,79.678
1.77,68.0,-1.0,21.70512943,51.788,18.0,31.484,3.0,4.0,0.54,75.637
1.71,64.0,-1.0,21.88707637,53.23,13.0,31.719,4.0,6.0,0.36,78.449
1.6,63.0,1.0,24.609375,51.34,32.111012956419316,32.00344904279279,4.0,4.0,0.96,79.678
1.71,64.0,-1.0,21.88707637,41.81,20.0,32.007,4.0,4.0,0.74,76.528
1.8,75.0,-1.0,23.14814815,55.6,32.111012956419316,32.00344904279279,5.0,5.0,0.31,77.4
1.71,64.0,-1.0,21.88707637,55.78,32.111012956419316,32.00344904279279,3.0,2.0,0.74,74.964
1.77,58.0,-1.0,18.51319863,52.416,14.5,33.302,4.0,4.0,0.36,77.247
1.77,68.0,-1.0,21.70512943,58.547,32.111012956419316,32.00344904279279,4.0,4.0,0.54,76.289
1.67,56.0,1.0,20.07960128,49.47,67.0,32.00344904279279,4.0,4.0,0.96,73.926
1.77,68.0,-1.0,21.70512943,53.262,32.111012956419316,32.00344904279279,4.0,4.0,0.54,72.997
1.6,63.0,1.0,24.609375,41.83,16.0,32.00344904279279,4.0,4.0,0.5,75.312
1.74,65.0,-1.0,21.46915048,47.97,50.0,33.173,4.0,6.0,0.31,79.85300000000002
1.77,68.0,-1.0,21.70512943,56.33,32.111012956419316,32.00344904279279,4.0,4.0,0.54,72.48
1.62,56.0,1.0,21.33821064,59.971,85.5,32.00344904279279,5.0,6.0,0.57,76.11399999999998
1.83,74.0,-1.0,22.09680791,48.11,35.0,32.422,5.0,6.0,0.5,79.85300000000002
1.6,52.5,1.0,20.5078125,69.78,66.0,30.14,4.0,3.0,0.54,74.64
1.77,68.0,-1.0,21.70512943,61.139,32.111012956419316,32.00344904279279,3.0,4.0,0.54,75.029
1.77,58.0,-1.0,18.51319863,53.085,9.0,32.267,4.0,4.0,0.36,77.292
1.77,68.0,-1.0,21.70512943,59.184,8.0,30.325,4.0,4.0,0.54,76.593
1.77,68.0,-1.0,21.70512943,52.604,24.0,32.604,3.0,3.0,0.54,77.639
1.83,74.0,-1.0,22.09680791,53.58,84.0,32.707,4.0,4.0,0.5,81.266
1.67,56.0,1.0,20.07960128,54.78,63.0,30.986,4.0,6.0,0.67,74.964
1.77,68.0,-1.0,21.70512943,55.648,23.0,31.091,3.0,4.0,0.54,77.117
1.62,56.0,1.0,21.33821064,25.142,32.0,31.458,4.0,6.0,0.57,79.92
1.62,56.0,1.0,21.33821064,51.058,49.0,30.457,4.0,6.0,0.61,75.16
1.66,57.0,1.0,20.68515024,41.36,36.0,31.248,4.0,4.0,0.36,76.528
1.77,58.0,-1.0,18.51319863,49.50100000000001,74.0,33.945,5.0,3.0,0.36,79.524
1.71,64.0,-1.0,21.88707637,55.46,32.111012956419316,32.00344904279279,4.0,4.0,0.36,78.8
1.6,52.5,1.0,20.5078125,61.415,6.0,30.167,4.0,4.0,0.54,72.05
1.77,68.0,-1.0,21.70512943,55.558,1.0,32.707,3.0,4.0,0.54,77.553
1.69,75.0,-1.0,26.25958475,56.23,78.0,30.034,3.0,5.0,0.31,77.574
1.6,63.0,1.0,24.609375,42.02,32.111012956419316,32.00344904279279,4.0,4.0,0.5,76.006
1.77,68.0,-1.0,21.70512943,55.164,5.0,31.588,3.0,4.0,0.54,75.72399999999998
1.77,58.0,-1.0,18.51319863,57.474,59.0,32.785,4.0,4.0,0.36,76.681
1.6,63.0,1.0,24.609375,47.09,31.0,32.344,4.0,4.0,0.96,79.678
1.67,56.0,1.0,20.07960128,49.57,32.111012956419316,32.00344904279279,3.0,3.0,0.5,73.926
1.66,57.0,1.0,20.68515024,41.39,17.0,31.667,4.0,4.0,0.36,74.271
1.77,68.0,-1.0,21.70512943,52.088,32.111012956419316,32.00344904279279,3.0,4.0,0.54,72.91199999999998
1.77,68.0,-1.0,21.70512943,58.476000000000006,32.111012956419316,32.00344904279279,4.0,4.0,0.54,73.29899999999998
1.6,52.5,1.0,20.5078125,57.926,33.0,32.00344904279279,4.0,4.0,0.53,79.92
1.77,68.0,-1.0,21.70512943,56.191,22.0,31.902,4.0,4.0,0.54,76.899
1.67,56.0,1.0,20.07960128,57.12,30.0,32.00344904279279,4.0,4.0,0.74,73.062
1.77,68.0,-1.0,21.70512943,55.221,32.111012956419316,32.00344904279279,3.0,4.0,0.54,73.688
1.6,52.5,1.0,20.5078125,56.86,32.111012956419316,32.00344904279279,4.0,5.0,0.96,74.077
1.6,63.0,1.0,24.609375,55.65,32.111012956419316,32.00344904279279,4.0,4.0,0.36,75.139
1.74,65.0,-1.0,21.46915048,50.54,32.111012956419316,31.85,4.0,6.0,0.36,81.442
1.8,75.0,-1.0,23.14814815,55.31,1.5,30.775,4.0,5.0,0.31,77.574
1.77,58.0,-1.0,18.51319863,49.68899999999999,23.0,32.474000000000004,4.0,4.0,0.36,77.16
1.77,68.0,-1.0,21.70512943,57.808,32.111012956419316,32.00344904279279,4.0,4.0,0.54,73.29899999999998
1.77,68.0,-1.0,21.70512943,53.792,32.111012956419316,32.00344904279279,3.0,4.0,0.54,77.029
1.66,57.0,1.0,20.68515024,38.49,32.111012956419316,32.059,4.0,4.0,0.57,74.964
1.62,56.0,1.0,21.33821064,29.138,42.0,30.061,3.0,4.0,0.61,79.788
1.67,56.0,1.0,20.07960128,47.79,32.111012956419316,32.00344904279279,4.0,4.0,0.5,73.753
1.62,56.0,1.0,21.33821064,24.157,32.111012956419316,32.00344904279279,3.0,4.0,0.36,76.681
1.69,75.0,-1.0,26.25958475,58.45,85.0,32.681999999999995,3.0,6.0,0.31,78.975
1.6,52.5,1.0,20.5078125,36.089,36.0,30.563,4.0,4.0,0.54,74.943
1.77,90.0,-1.0,28.72737719,59.92,7.0,31.693,5.0,4.0,0.36,77.292
1.77,68.0,-1.0,21.70512943,59.745,24.0,34.047,4.0,4.0,0.54,75.681
1.6,52.5,1.0,20.5078125,53.969,32.111012956419316,32.00344904279279,4.0,4.0,0.96,75.247
1.62,56.0,1.0,21.33821064,31.4,51.0,32.00344904279279,3.0,4.0,0.61,78.777
1.77,68.0,-1.0,21.70512943,54.40600000000001,32.111012956419316,32.00344904279279,3.0,4.0,0.54,74.42399999999998
1.77,58.0,-1.0,18.51319863,50.219,18.0,31.615,3.0,4.0,0.36,74.25
1.66,57.0,1.0,20.68515024,49.92,0.0,31.222,4.0,4.0,0.36,77.225
1.67,56.0,1.0,20.07960128,59.61,32.111012956419316,31.065,4.0,5.0,0.36,74.098
1.77,58.0,-1.0,18.51319863,54.118,21.0,30.087,3.0,4.0,0.36,75.551
1.77,68.0,-1.0,21.70512943,59.70399999999999,10.0,32.993,4.0,4.0,0.54,75.551
1.64,54.0,1.0,20.07733492,39.89,0.0,32.111,4.0,4.0,1.0,73.234
1.71,64.0,-1.0,21.88707637,46.68,23.0,32.00344904279279,4.0,4.0,0.61,75.312
1.69,75.0,-1.0,26.25958475,55.69,32.111012956419316,31.693,3.0,6.0,0.31,79.502
1.69,75.0,-1.0,26.25958475,52.18,32.111012956419316,33.199,3.0,5.0,0.31,76.876
1.69,75.0,-1.0,26.25958475,53.78,69.0,32.733000000000004,3.0,6.0,0.31,81.266
1.66,57.0,1.0,20.68515024,15.0,32.111012956419316,32.00344904279279,4.0,4.0,0.67,74.964
1.69,75.0,-1.0,26.25958475,38.12,59.0,33.739000000000004,4.0,5.0,0.67,76.703
1.8,75.0,-1.0,23.14814815,42.2,32.111012956419316,31.772,4.0,6.0,0.31,80.206
1.69,75.0,-1.0,26.25958475,53.67,81.0,30.775,4.0,5.0,0.31,78.975
1.77,68.0,-1.0,21.70512943,55.462,30.0,33.688,4.0,4.0,0.54,75.551
1.83,74.0,-1.0,22.09680791,48.76,1.0,32.111,4.0,7.0,0.5,78.975
1.6,63.0,1.0,24.609375,32.49,6.0,31.222,4.0,4.0,0.5,76.876
1.77,68.0,-1.0,21.70512943,50.045,32.111012956419316,30.695,4.0,4.0,0.54,73.602
1.77,68.0,-1.0,21.70512943,53.03,43.0,31.955,4.0,4.0,0.54,75.72399999999998
1.77,68.0,-1.0,21.70512943,56.247,22.0,33.224000000000004,3.0,4.0,0.54,77.203
1.74,65.0,-1.0,21.46915048,53.29,39.0,32.163000000000004,4.0,6.0,0.36,79.32600000000002
1.77,58.0,-1.0,18.51319863,54.81399999999999,37.0,32.267,4.0,4.0,0.36,77.639
1.63,50.0,1.0,18.81892431,55.98,29.0,30.563,3.0,4.0,0.5,76.181
1.67,56.0,1.0,20.07960128,56.38,24.0,30.272,3.0,4.0,0.36,74.098
1.71,64.0,-1.0,21.88707637,54.28,32.111012956419316,32.00344904279279,4.0,4.0,0.5,77.749
1.77,58.0,-1.0,18.51319863,53.018,35.0,31.876,4.0,4.0,0.36,78.91
1.77,68.0,-1.0,21.70512943,59.01,32.111012956419316,32.00344904279279,4.0,4.0,0.54,73.818
1.6,63.0,1.0,24.609375,56.87,23.5,32.889,4.0,4.0,0.36,79.15100000000002
1.66,57.0,1.0,20.68515024,34.03,11.0,32.007,4.0,4.0,0.61,72.199
1.63,50.0,1.0,18.81892431,57.21,9.0,32.111,4.0,6.0,0.31,80.206
1.77,58.0,-1.0,18.51319863,60.328,15.0,32.033,4.0,4.0,0.36,77.16
1.77,58.0,-1.0,18.51319863,47.083,14.0,32.707,4.0,4.0,0.36,77.99
1.77,68.0,-1.0,21.70512943,52.857,23.0,31.431,4.0,4.0,0.54,75.117
1.77,68.0,-1.0,21.70512943,57.335,32.111012956419316,30.986,4.0,4.0,0.54,76.11399999999998
1.62,56.0,1.0,21.33821064,42.59,91.0,31.039,4.0,6.0,0.61,75.16
1.77,68.0,-1.0,21.70512943,53.066,21.0,31.85,3.0,3.0,0.54,77.029
1.77,58.0,-1.0,18.51319863,54.167,5.0,32.422,4.0,4.0,0.36,77.815
1.77,58.0,-1.0,18.51319863,53.492,78.0,31.772,5.0,4.0,0.36,79.304
1.8,75.0,-1.0,23.14814815,50.04,32.111012956419316,32.448,4.0,5.0,0.31,81.266
1.64,54.0,1.0,20.07733492,41.92,0.0,32.526,3.0,4.0,0.74,73.062
1.6,52.5,1.0,20.5078125,52.167,7.0,32.00344904279279,4.0,4.0,0.96,72.653
1.77,58.0,-1.0,18.51319863,55.989,84.0,30.378,4.0,4.0,0.36,79.041
1.77,58.0,-1.0,18.51319863,54.639,78.0,30.854,3.0,3.0,0.36,76.203
1.77,68.0,-1.0,21.70512943,59.82100000000001,32.111012956419316,32.00344904279279,3.0,4.0,0.54,75.85300000000002
1.71,64.0,-1.0,21.88707637,50.01,32.111012956419316,32.111,5.0,5.0,0.61,75.139
1.74,65.0,-1.0,21.46915048,51.21,68.0,33.765,4.0,5.0,0.57,81.09
1.83,74.0,-1.0,22.09680791,51.9,32.111012956419316,31.929,4.0,6.0,0.5,79.32600000000002
1.63,50.0,1.0,18.81892431,46.71,24.0,30.325,3.0,4.0,0.5,76.528
1.62,56.0,1.0,21.33821064,32.363,10.0,33.276,5.0,5.0,0.61,79.26100000000002
1.69,75.0,-1.0,26.25958475,55.56,32.111012956419316,33.019,3.0,6.0,0.31,80.029
1.62,56.0,1.0,21.33821064,44.989,32.111012956419316,32.00344904279279,4.0,6.0,0.61,75.204
1.69,75.0,-1.0,26.25958475,29.27,15.0,32.241,3.0,4.0,0.67,75.832
1.77,68.0,-1.0,21.70512943,55.565,5.0,32.00344904279279,3.0,4.0,0.54,77.639
1.69,75.0,-1.0,26.25958475,32.74,32.111012956419316,32.00344904279279,3.0,4.0,0.67,76.181
1.6,52.5,1.0,20.5078125,62.764,39.0,30.907,5.0,3.0,0.54,76.464
1.77,68.0,-1.0,21.70512943,51.44600000000001,32.111012956419316,32.00344904279279,4.0,4.0,0.54,73.17
1.71,64.0,-1.0,21.88707637,41.38,14.0,33.971,3.0,3.0,0.74,76.181
1.6,52.5,1.0,20.5078125,56.487,32.111012956419316,30.008000000000006,4.0,4.0,0.96,74.03399999999998
1.78,73.0,-1.0,23.0400202,60.4,18.0,31.955,4.0,4.0,0.5,76.703
1.77,90.0,-1.0,28.72737719,59.74800000000001,48.0,33.302,4.0,4.0,0.36,76.375
1.64,54.0,1.0,20.07733492,40.68,20.0,33.224000000000004,4.0,4.0,0.74,76.528
1.77,58.0,-1.0,18.51319863,53.705,50.5,32.422,4.0,4.0,0.36,78.822
1.69,75.0,-1.0,26.25958475,31.99,6.0,30.484,3.0,4.0,0.36,76.528
1.83,74.0,-1.0,22.09680791,46.65,32.111012956419316,31.693,3.0,3.0,0.5,79.502
1.6,63.0,1.0,24.609375,59.14,42.0,30.669,4.0,4.0,0.36,78.274
1.62,56.0,1.0,21.33821064,58.073,32.111012956419316,30.378,5.0,6.0,0.61,76.681
1.77,68.0,-1.0,21.70512943,53.201,21.0,30.299,4.0,4.0,0.54,75.898
1.77,68.0,-1.0,21.70512943,58.317,32.111012956419316,32.00344904279279,3.0,3.0,0.54,77.203
1.66,57.0,1.0,20.68515024,44.52,14.0,30.695,5.0,4.0,0.36,78.624
1.78,73.0,-1.0,23.0400202,56.67,33.0,33.405,4.0,4.0,0.36,79.32600000000002
1.6,63.0,1.0,24.609375,56.13,32.111012956419316,32.318000000000005,3.0,3.0,0.36,81.62100000000002
1.6,52.5,1.0,20.5078125,55.951,39.0,32.00344904279279,4.0,4.0,0.96,73.904
1.71,64.0,-1.0,21.88707637,41.32,32.111012956419316,31.929,4.0,4.0,0.61,76.181
1.77,58.0,-1.0,18.51319863,55.285,32.111012956419316,32.941,4.0,4.0,0.36,76.071
1.71,64.0,-1.0,21.88707637,53.92,32.111012956419316,32.00344904279279,4.0,4.0,0.61,73.407
1.77,58.0,-1.0,18.51319863,48.043,7.0,31.876,4.0,4.0,0.36,76.768
1.6,52.5,1.0,20.5078125,60.881,32.111012956419316,32.00344904279279,3.0,4.0,0.54,72.093
1.63,50.0,1.0,18.81892431,53.64,7.0,30.457,3.0,4.0,0.5,75.65899999999998
1.6,52.5,1.0,20.5078125,64.798,19.0,32.00344904279279,3.0,4.0,0.61,71.317
1.78,73.0,-1.0,23.0400202,47.41,80.0,31.693,4.0,6.0,0.36,80.735
1.64,54.0,1.0,20.07733492,59.785,32.111012956419316,33.07,4.0,4.0,0.74,79.347
1.6,52.5,1.0,20.5078125,63.928,32.111012956419316,30.933000000000003,4.0,4.0,0.5,74.899
1.6,52.5,1.0,20.5078125,47.532,32.111012956419316,32.00344904279279,5.0,3.0,0.96,79.304
1.77,58.0,-1.0,18.51319863,51.907,32.111012956419316,31.536,4.0,4.0,0.36,77.247
1.6,63.0,1.0,24.609375,57.99,32.111012956419316,31.562,4.0,4.0,0.5,76.181
1.66,57.0,1.0,20.68515024,68.47,11.0,32.059,3.0,4.0,0.31,73.407
1.69,75.0,-1.0,26.25958475,37.5,25.0,32.993,4.0,5.0,0.67,77.05
1.77,68.0,-1.0,21.70512943,51.122,24.0,32.085,3.0,4.0,0.54,74.813
1.74,65.0,-1.0,21.46915048,47.74,66.0,33.585,5.0,5.0,0.36,81.797
1.63,50.0,1.0,18.81892431,53.75,60.0,32.00344904279279,3.0,4.0,0.5,75.832
1.6,63.0,1.0,24.609375,37.77,2.0,30.59,4.0,4.0,0.96,79.85300000000002
1.6,52.5,1.0,20.5078125,42.886,10.0,32.00344904279279,3.0,3.0,0.31,74.85600000000002
1.6,52.5,1.0,20.5078125,53.962,8.0,30.378,4.0,5.0,0.96,75.16
1.71,64.0,-1.0,21.88707637,54.23,13.0,32.00344904279279,4.0,6.0,0.5,77.749
1.6,63.0,1.0,24.609375,52.12,37.0,30.219,4.0,4.0,0.96,79.32600000000002
1.77,68.0,-1.0,21.70512943,56.04600000000001,32.111012956419316,32.00344904279279,4.0,4.0,0.54,72.783
1.8,75.0,-1.0,23.14814815,45.96,1.0,31.615,5.0,4.0,0.31,80.911
1.77,58.0,-1.0,18.51319863,49.317,32.111012956419316,32.007,4.0,4.0,0.36,76.464
1.77,68.0,-1.0,21.70512943,51.558,52.0,33.662,3.0,4.0,0.54,74.25
1.77,58.0,-1.0,18.51319863,50.434,32.111012956419316,31.379,5.0,4.0,0.0,78.12100000000002
1.71,64.0,-1.0,21.88707637,52.97,32.111012956419316,32.00344904279279,4.0,4.0,0.61,73.234
1.77,68.0,-1.0,21.70512943,55.434,32.111012956419316,32.00344904279279,4.0,4.0,0.54,75.985
1.66,57.0,1.0,20.68515024,50.54,11.0,31.588,4.0,4.0,0.36,78.975
1.64,54.0,1.0,20.07733492,33.49,0.0,32.189,4.0,4.0,0.74,73.58
1.69,75.0,-1.0,26.25958475,55.11,75.0,32.526,5.0,4.0,0.31,80.559
1.77,68.0,-1.0,21.70512943,56.624,13.0,31.379,4.0,4.0,0.54,74.206
1.71,64.0,-1.0,21.88707637,57.13,32.111012956419316,32.00344904279279,4.0,3.0,0.5,76.354
1.77,68.0,-1.0,21.70512943,56.434,32.111012956419316,32.00344904279279,3.0,4.0,0.54,77.99
1.77,68.0,-1.0,21.70512943,50.447,23.0,32.37,4.0,4.0,0.54,73.429
1.77,68.0,-1.0,21.70512943,54.425,71.0,32.578,4.0,4.0,0.54,75.074
1.71,64.0,-1.0,21.88707637,45.35,12.0,32.00344904279279,4.0,4.0,0.61,76.354
1.69,75.0,-1.0,26.25958475,33.41,42.0,32.863,4.0,5.0,0.67,76.876
1.63,50.0,1.0,18.81892431,58.78,32.111012956419316,31.17,3.0,6.0,0.31,78.449
1.62,56.0,1.0,21.33821064,24.297,45.0,30.087,4.0,5.0,0.61,76.768
1.6,52.5,1.0,20.5078125,54.451,32.111012956419316,32.00344904279279,4.0,4.0,0.96,74.597
1.6,63.0,1.0,24.609375,43.13,32.111012956419316,32.00344904279279,4.0,4.0,0.5,74.791
1.6,63.0,1.0,24.609375,58.89,9.0,30.431,4.0,4.0,0.36,79.678
1.6,52.5,1.0,20.5078125,51.538,32.111012956419316,32.00344904279279,5.0,3.0,0.53,72.696
1.77,58.0,-1.0,18.51319863,57.13800000000001,37.0,30.352,4.0,4.0,0.36,77.859
1.67,56.0,1.0,20.07960128,53.6,32.111012956419316,30.219,4.0,6.0,0.36,76.876
1.77,68.0,-1.0,21.70512943,59.476000000000006,32.111012956419316,32.00344904279279,3.0,4.0,0.54,75.72399999999998
1.6,52.5,1.0,20.5078125,60.537,15.0,30.272,3.0,4.0,0.53,76.028
1.77,90.0,-1.0,28.72737719,61.721,61.0,31.3,5.0,4.0,0.36,78.165
1.77,68.0,-1.0,21.70512943,51.816,9.0,31.772,4.0,4.0,0.54,75.594
1.77,58.0,-1.0,18.51319863,51.493,57.0,32.5,3.0,3.0,0.36,77.684
1.71,64.0,-1.0,21.88707637,42.41,32.111012956419316,30.669,4.0,5.0,0.61,75.65899999999998
1.77,58.0,-1.0,18.51319863,57.408,29.0,32.733000000000004,4.0,4.0,0.36,78.514
1.77,58.0,-1.0,18.51319863,48.51,16.0,33.559,4.0,4.0,0.36,78.339
1.64,54.0,1.0,20.07733492,63.387,83.0,31.274,4.0,4.0,0.74,79.392
1.77,58.0,-1.0,18.51319863,49.93600000000001,32.111012956419316,31.039,4.0,4.0,0.36,76.55
1.69,75.0,-1.0,26.25958475,46.75,4.0,30.933000000000003,3.0,5.0,0.36,76.528
1.69,75.0,-1.0,26.25958475,54.76,90.0,32.241,3.0,3.0,0.31,78.975
1.66,57.0,1.0,20.68515024,50.94,0.0,32.00344904279279,4.0,4.0,0.31,75.832
1.63,50.0,1.0,18.81892431,58.17,32.111012956419316,30.167,3.0,6.0,0.31,76.703
1.6,63.0,1.0,24.609375,48.34,38.5,32.00344904279279,4.0,4.0,0.96,77.225
1.8,75.0,-1.0,23.14814815,52.89,32.111012956419316,32.00344904279279,4.0,6.0,0.31,79.85300000000002
1.77,68.0,-1.0,21.70512943,49.407,16.0,30.537,3.0,4.0,0.54,73.645
1.63,50.0,1.0,18.81892431,52.21,4.0,32.00344904279279,3.0,5.0,0.31,80.206
